Pair,Hellinger
p_01---example_5000_0p01382_17,0.6499343395664389
rnd_n4000_p0_0015_07---example_5000_0p01382_17,0.6522035172537414
rnd_n4000_p0_0015_13---example_5000_0p01382_17,0.6507454225354901
geo1k_12k---example_5000_0p01382_17,0.4165215955615601
sf-n4000-g2_2-kmin3-9---example_5000_0p01382_17,0.5526708788392956
example_8000_0p01557_11---example_5000_0p01382_17,0.1997784115389698
sf-n4000-g2_3-kmin4-1---example_5000_0p01382_17,0.5584569710241493
rnd_n8000_p0_00075_04---rnd_n8000_p0_00075_10,0.0015490229897134
graph_10k_600k---rnd_n8000_p0_00075_10,0.2028455857739356
geo1k_40k---rnd_n8000_p0_00075_10,0.601759598027172
graph_10k_80k---rnd_n8000_p0_00075_10,0.0995631551695677
rnd_n8000_p0_00075_05---rnd_n8000_p0_00075_10,0.0007915071207924
rnd_n8000_p0_00075_11---rnd_n8000_p0_00075_10,0.0029934070970897
example_5000_0p01382_16---rnd_n8000_p0_00075_10,0.6631483682305876
sf-n4000-g2_2-kmin2-5---rnd_n8000_p0_00075_10,0.4159293429066731
sf-n4000-g2_2-kmin2-1---rnd_n8000_p0_00075_10,0.4067806030832063
geo1k_8k---rnd_n8000_p0_00075_10,0.5548003563849497
example_5000_0p01382_12---rnd_n8000_p0_00075_10,0.6605806916271012
rnd_n8000_p0_00075_15---rnd_n8000_p0_00075_10,0.0048303803796083
rnd_n8000_p0_00075_01---rnd_n8000_p0_00075_10,0.0023127371855071
graph_1k_12k---rnd_n8000_p0_00075_10,0.1707658661095906
graph_10k_800k---rnd_n8000_p0_00075_10,0.2151239508382598
rnd_n8000_p0_00075_14---rnd_n8000_p0_00075_10,0.0016385148562901
graph_10k_400k---rnd_n8000_p0_00075_10,0.1861227548567734
example_5000_0p01382_13---rnd_n8000_p0_00075_10,0.645538589206507
sf-n4000-g2_2-kmin2-0---rnd_n8000_p0_00075_10,0.4139744112856497
sf-n4000-g2_2-kmin2-2---rnd_n8000_p0_00075_10,0.4110451356894212
example_5000_0p01382_11---rnd_n8000_p0_00075_10,0.646701468773386
rnd_n8000_p0_00075_02---rnd_n8000_p0_00075_10,0.0033280384979831
rnd_n8000_p0_00075_16---rnd_n8000_p0_00075_10,0.0022685805213819
rnd_n8000_p0_00075_17---rnd_n8000_p0_00075_10,0.0014965761746644
rnd_n8000_p0_00075_03---rnd_n8000_p0_00075_10,0.0023926571141781
example_5000_0p01382_10---rnd_n8000_p0_00075_10,0.6546661322698316
sf-n4000-g2_2-kmin2-3---rnd_n8000_p0_00075_10,0.4107041651002098
graph_10k_20k---rnd_n8000_p0_00075_10,0.0613808993117071
graph_10k_120k---rnd_n8000_p0_00075_10,0.1272719146483613
example_8000_0p01557_1---rnd_n8000_p0_00075_10,0.6271665159243451
example_8000_0p01557_0---rnd_n8000_p0_00075_10,0.6276224621811716
geo1k_35k---rnd_n8000_p0_00075_10,0.596367368011933
graph_1k_70k---rnd_n8000_p0_00075_10,0.3836773328534625
graph_1k_50k---rnd_n8000_p0_00075_10,0.328383265707667
rnd_n8000_p0_00075_19---rnd_n8000_p0_00075_10,0.0029783346166958
example_8000_0p01557_2---rnd_n8000_p0_00075_10,0.624609918392769
graph_10k_100k---rnd_n8000_p0_00075_10,0.1155256184687434
graph_1k_100k---rnd_n8000_p0_00075_10,0.4567625274376568
example_8000_0p01557_3---rnd_n8000_p0_00075_10,0.6203313510535732
rnd_n8000_p0_00075_18---rnd_n8000_p0_00075_10,0.0048772657113741
ba_1k_50k---rnd_n8000_p0_00075_10,0.4601276105043868
sf-n4000-g2_2-kmin2-8---rnd_n8000_p0_00075_10,0.4090001352150811
graph_10k_140k---rnd_n8000_p0_00075_10,0.1363148535521598
rnd_n8000_p0_00075_08---rnd_n8000_p0_00075_10,0.0022441637791061
rnd_n8000_p0_00075_20---rnd_n8000_p0_00075_10,0.0014978077819186
graph_10k_40k---rnd_n8000_p0_00075_10,0.0357197630974579
example_8000_0p01557_7---rnd_n8000_p0_00075_10,0.618868831955093
ba_1k_10k---rnd_n8000_p0_00075_10,0.3588765320940361
geo1k_14k---rnd_n8000_p0_00075_10,0.5703486315013162
example_8000_0p01557_6---rnd_n8000_p0_00075_10,0.6285018883543606
graph_1k_10k---rnd_n8000_p0_00075_10,0.1534059342726767
rnd_n8000_p0_00075_09---rnd_n8000_p0_00075_10,0.0029587039238881
graph_10k_300k---rnd_n8000_p0_00075_10,0.1739159060415924
sf-n4000-g2_2-kmin2-9---rnd_n8000_p0_00075_10,0.4154152869491407
example_5000_0p01382_18---rnd_n8000_p0_00075_10,0.6565729179331297
example_8000_0p01557_4---rnd_n8000_p0_00075_10,0.6240829599717621
graph_1k_30k---rnd_n8000_p0_00075_10,0.26180417883764
example_8000_0p01557_5---rnd_n8000_p0_00075_10,0.6230534547116321
ba_1k_30k---rnd_n8000_p0_00075_10,0.4197199836916423
graph_10k_60k---rnd_n8000_p0_00075_10,0.0763727838907065
example_5000_0p01382_19---rnd_n8000_p0_00075_10,0.6623754713292519
geo1k_6k---rnd_n8000_p0_00075_10,0.5510250487766866
sf-n4000-g2_3-kmin4-5---rnd_n8000_p0_00075_10,0.4017297306604884
example_8000_0p01557_15---rnd_n8000_p0_00075_10,0.6201543760519831
graph_10k_700k---rnd_n8000_p0_00075_10,0.2093290169964104
graph_1k_40k---rnd_n8000_p0_00075_10,0.2975444696193672
rnd_n4000_p0_0015_17---rnd_n8000_p0_00075_10,0.0124238980843145
p_10---rnd_n8000_p0_00075_10,0.3280845788313757
p_04---rnd_n8000_p0_00075_10,0.2197512410163715
rnd_n4000_p0_0015_03---rnd_n8000_p0_00075_10,0.0101792923373099
p_05---rnd_n8000_p0_00075_10,0.2408402293614903
rnd_n4000_p0_0015_02---rnd_n8000_p0_00075_10,0.0072100573338297
rnd_n4000_p0_0015_16---rnd_n8000_p0_00075_10,0.0093774469684011
ba_1k_40k---rnd_n8000_p0_00075_10,0.4418083808214496
example_8000_0p01557_14---rnd_n8000_p0_00075_10,0.6220309373662034
sf-n4000-g2_3-kmin4-4---rnd_n8000_p0_00075_10,0.4038845430025835
example_8000_0p01557_16---rnd_n8000_p0_00075_10,0.6252964966037079
sf-n4000-g2_3-kmin4-6---rnd_n8000_p0_00075_10,0.4007431149823311
p_07---rnd_n8000_p0_00075_10,0.2806552742629208
rnd_n4000_p0_0015_14---rnd_n8000_p0_00075_10,0.0079356113678029
rnd_n4000_p0_0015_15---rnd_n8000_p0_00075_10,0.0077174047131541
graph_1k_6k---rnd_n8000_p0_00075_10,0.1064251751571258
rnd_n4000_p0_0015_01---rnd_n8000_p0_00075_10,0.0077046824728024
p_06---rnd_n8000_p0_00075_10,0.2618884195992115
graph_1k_60k---rnd_n8000_p0_00075_10,0.356916488730115
sf-n4000-g2_3-kmin4-7---rnd_n8000_p0_00075_10,0.404407221120911
example_8000_0p01557_17---rnd_n8000_p0_00075_10,0.6273331664945118
graph_1k_20k---rnd_n8000_p0_00075_10,0.2179916729209808
example_8000_0p01557_13---rnd_n8000_p0_00075_10,0.6270665952901816
sf-n4000-g2_3-kmin4-3---rnd_n8000_p0_00075_10,0.4037449198240275
p_02---rnd_n8000_p0_00075_10,0.1521900266107155
rnd_n4000_p0_0015_05---rnd_n8000_p0_00075_10,0.0124873663107987
rnd_n4000_p0_0015_11---rnd_n8000_p0_00075_10,0.0071475114776977
rnd_n4000_p0_0015_10---rnd_n8000_p0_00075_10,0.0113075888506167
p_03---rnd_n8000_p0_00075_10,0.1907780113091582
rnd_n4000_p0_0015_04---rnd_n8000_p0_00075_10,0.0086765509975977
ba_1k_20k---rnd_n8000_p0_00075_10,0.3854080266098767
sf-n4000-g2_3-kmin4-2---rnd_n8000_p0_00075_10,0.4029187060118632
example_8000_0p01557_12---rnd_n8000_p0_00075_10,0.6271928277301075
graph_10k_50k---rnd_n8000_p0_00075_10,0.0592274942145239
sf-n4000-g2_3-kmin4-0---rnd_n8000_p0_00075_10,0.4021883263579985
example_8000_0p01557_10---rnd_n8000_p0_00075_10,0.624738211630334
graph_1k_150k---rnd_n8000_p0_00075_10,0.5660026653077179
graph_10k_500k---rnd_n8000_p0_00075_10,0.1952720107889627
sf-n4000-g2_2-kmin3-8---rnd_n8000_p0_00075_10,0.4126853831123541
rnd_n4000_p0_0015_12---rnd_n8000_p0_00075_10,0.0105657877575806
rnd_n4000_p0_0015_06---rnd_n8000_p0_00075_10,0.0078803590705856
p_01---rnd_n8000_p0_00075_10,0.0902677769734071
rnd_n4000_p0_0015_07---rnd_n8000_p0_00075_10,0.0099371371267939
rnd_n4000_p0_0015_13---rnd_n8000_p0_00075_10,0.0136382088862321
geo1k_12k---rnd_n8000_p0_00075_10,0.5667969976486126
sf-n4000-g2_2-kmin3-9---rnd_n8000_p0_00075_10,0.4182159036540522
example_8000_0p01557_11---rnd_n8000_p0_00075_10,0.6242551664355978
sf-n4000-g2_3-kmin4-1---rnd_n8000_p0_00075_10,0.4018290678714096
graph_10k_600k---rnd_n8000_p0_00075_04,0.2017587401562156
geo1k_40k---rnd_n8000_p0_00075_04,0.6016285995523759
graph_10k_80k---rnd_n8000_p0_00075_04,0.0983128641812186
rnd_n8000_p0_00075_05---rnd_n8000_p0_00075_04,0.0017200111641116
rnd_n8000_p0_00075_11---rnd_n8000_p0_00075_04,0.0030664849542304
example_5000_0p01382_16---rnd_n8000_p0_00075_04,0.6636437953719224
sf-n4000-g2_2-kmin2-5---rnd_n8000_p0_00075_04,0.4158767654709874
sf-n4000-g2_2-kmin2-1---rnd_n8000_p0_00075_04,0.4067177525014092
geo1k_8k---rnd_n8000_p0_00075_04,0.5548152010936988
example_5000_0p01382_12---rnd_n8000_p0_00075_04,0.6610867814266779
rnd_n8000_p0_00075_15---rnd_n8000_p0_00075_04,0.0048403200399822
rnd_n8000_p0_00075_01---rnd_n8000_p0_00075_04,0.0030712360163848
graph_1k_12k---rnd_n8000_p0_00075_04,0.1699308302340977
graph_10k_800k---rnd_n8000_p0_00075_04,0.2140766296638672
rnd_n8000_p0_00075_14---rnd_n8000_p0_00075_04,0.0019138199243297
graph_10k_400k---rnd_n8000_p0_00075_04,0.1849904753213537
example_5000_0p01382_13---rnd_n8000_p0_00075_04,0.6460323564498085
sf-n4000-g2_2-kmin2-0---rnd_n8000_p0_00075_04,0.4139139116646217
sf-n4000-g2_2-kmin2-2---rnd_n8000_p0_00075_04,0.4109859246817628
example_5000_0p01382_11---rnd_n8000_p0_00075_04,0.6472098754435387
rnd_n8000_p0_00075_02---rnd_n8000_p0_00075_04,0.0036915447351793
rnd_n8000_p0_00075_16---rnd_n8000_p0_00075_04,0.0028584043818859
rnd_n8000_p0_00075_17---rnd_n8000_p0_00075_04,0.0017718580233165
rnd_n8000_p0_00075_03---rnd_n8000_p0_00075_04,0.0028593252591262
example_5000_0p01382_10---rnd_n8000_p0_00075_04,0.6551532983134559
sf-n4000-g2_2-kmin2-3---rnd_n8000_p0_00075_04,0.4106371915903233
graph_10k_20k---rnd_n8000_p0_00075_04,0.0626288403692823
graph_10k_120k---rnd_n8000_p0_00075_04,0.1260479315488626
example_8000_0p01557_1---rnd_n8000_p0_00075_04,0.6274329101293321
example_8000_0p01557_0---rnd_n8000_p0_00075_04,0.6278874183083625
geo1k_35k---rnd_n8000_p0_00075_04,0.596240778766501
graph_1k_70k---rnd_n8000_p0_00075_04,0.383229841111356
graph_1k_50k---rnd_n8000_p0_00075_04,0.327842587597073
rnd_n8000_p0_00075_19---rnd_n8000_p0_00075_04,0.0039215447828539
example_8000_0p01557_2---rnd_n8000_p0_00075_04,0.6248766170194033
graph_10k_100k---rnd_n8000_p0_00075_04,0.1142870921135068
graph_1k_100k---rnd_n8000_p0_00075_04,0.4564165593153222
example_8000_0p01557_3---rnd_n8000_p0_00075_04,0.6206027183790214
rnd_n8000_p0_00075_18---rnd_n8000_p0_00075_04,0.0052357967619672
ba_1k_50k---rnd_n8000_p0_00075_04,0.4598940114111521
sf-n4000-g2_2-kmin2-8---rnd_n8000_p0_00075_04,0.4089316950750305
graph_10k_140k---rnd_n8000_p0_00075_04,0.1351005339775185
rnd_n8000_p0_00075_08---rnd_n8000_p0_00075_04,0.0031607507093268
rnd_n8000_p0_00075_20---rnd_n8000_p0_00075_04,0.0020604614559617
graph_10k_40k---rnd_n8000_p0_00075_04,0.0344332919225433
example_8000_0p01557_7---rnd_n8000_p0_00075_04,0.6191366167358208
ba_1k_10k---rnd_n8000_p0_00075_04,0.3586720356247259
geo1k_14k---rnd_n8000_p0_00075_04,0.5702856416558357
example_8000_0p01557_6---rnd_n8000_p0_00075_04,0.6287680175916627
graph_1k_10k---rnd_n8000_p0_00075_04,0.1525453328089597
rnd_n8000_p0_00075_09---rnd_n8000_p0_00075_04,0.0032851293717594
graph_10k_300k---rnd_n8000_p0_00075_04,0.1727565885396003
sf-n4000-g2_2-kmin2-9---rnd_n8000_p0_00075_04,0.4153506159878831
example_5000_0p01382_18---rnd_n8000_p0_00075_04,0.6570572028019602
example_8000_0p01557_4---rnd_n8000_p0_00075_04,0.6243568741907627
graph_1k_30k---rnd_n8000_p0_00075_04,0.2611329864660964
example_8000_0p01557_5---rnd_n8000_p0_00075_04,0.6233196668146015
ba_1k_30k---rnd_n8000_p0_00075_04,0.4194833110515669
graph_10k_60k---rnd_n8000_p0_00075_04,0.075111249140632
example_5000_0p01382_19---rnd_n8000_p0_00075_04,0.6628920661909408
geo1k_6k---rnd_n8000_p0_00075_04,0.5510952299882218
sf-n4000-g2_3-kmin4-5---rnd_n8000_p0_00075_04,0.4015741669818625
example_8000_0p01557_15---rnd_n8000_p0_00075_04,0.6204239496469952
graph_10k_700k---rnd_n8000_p0_00075_04,0.2082624583569536
graph_1k_40k---rnd_n8000_p0_00075_04,0.2969463109408928
rnd_n4000_p0_0015_17---rnd_n8000_p0_00075_04,0.0126859545136243
p_10---rnd_n8000_p0_00075_04,0.3275435152650487
p_04---rnd_n8000_p0_00075_04,0.2189975772198692
rnd_n4000_p0_0015_03---rnd_n8000_p0_00075_04,0.0103623960196028
p_05---rnd_n8000_p0_00075_04,0.2401262960876309
rnd_n4000_p0_0015_02---rnd_n8000_p0_00075_04,0.0071866558341192
rnd_n4000_p0_0015_16---rnd_n8000_p0_00075_04,0.0097299494532309
ba_1k_40k---rnd_n8000_p0_00075_04,0.4415728361048929
example_8000_0p01557_14---rnd_n8000_p0_00075_04,0.6222999075299973
sf-n4000-g2_3-kmin4-4---rnd_n8000_p0_00075_04,0.4037348452687762
example_8000_0p01557_16---rnd_n8000_p0_00075_04,0.6255644438972864
sf-n4000-g2_3-kmin4-6---rnd_n8000_p0_00075_04,0.4005892267194835
p_07---rnd_n8000_p0_00075_04,0.2800238377653855
rnd_n4000_p0_0015_14---rnd_n8000_p0_00075_04,0.0080803329503235
rnd_n4000_p0_0015_15---rnd_n8000_p0_00075_04,0.0075750852258633
graph_1k_6k---rnd_n8000_p0_00075_04,0.1056039417369622
rnd_n4000_p0_0015_01---rnd_n8000_p0_00075_04,0.0078471911594908
p_06---rnd_n8000_p0_00075_04,0.2612179165048411
graph_1k_60k---rnd_n8000_p0_00075_04,0.3564257623227644
sf-n4000-g2_3-kmin4-7---rnd_n8000_p0_00075_04,0.4042548237845259
example_8000_0p01557_17---rnd_n8000_p0_00075_04,0.6275967543643489
graph_1k_20k---rnd_n8000_p0_00075_04,0.2172285122175407
example_8000_0p01557_13---rnd_n8000_p0_00075_04,0.6273257338000305
sf-n4000-g2_3-kmin4-3---rnd_n8000_p0_00075_04,0.4035926121665506
p_02---rnd_n8000_p0_00075_04,0.1513217957220015
rnd_n4000_p0_0015_05---rnd_n8000_p0_00075_04,0.0126315844047111
rnd_n4000_p0_0015_11---rnd_n8000_p0_00075_04,0.007106015038344
rnd_n4000_p0_0015_10---rnd_n8000_p0_00075_04,0.0113874487892603
p_03---rnd_n8000_p0_00075_04,0.1899676262796662
rnd_n4000_p0_0015_04---rnd_n8000_p0_00075_04,0.0085563210525469
ba_1k_20k---rnd_n8000_p0_00075_04,0.3851627489541962
sf-n4000-g2_3-kmin4-2---rnd_n8000_p0_00075_04,0.4027651956388641
example_8000_0p01557_12---rnd_n8000_p0_00075_04,0.6274619754463971
graph_10k_50k---rnd_n8000_p0_00075_04,0.0579604665386532
sf-n4000-g2_3-kmin4-0---rnd_n8000_p0_00075_04,0.402035843739096
example_8000_0p01557_10---rnd_n8000_p0_00075_04,0.6249971177122103
graph_1k_150k---rnd_n8000_p0_00075_04,0.5657737321857533
graph_10k_500k---rnd_n8000_p0_00075_04,0.1941628315953147
sf-n4000-g2_2-kmin3-8---rnd_n8000_p0_00075_04,0.412560304011899
rnd_n4000_p0_0015_12---rnd_n8000_p0_00075_04,0.0106799231811601
rnd_n4000_p0_0015_06---rnd_n8000_p0_00075_04,0.0082496732448402
p_01---rnd_n8000_p0_00075_04,0.0895481664627062
rnd_n4000_p0_0015_07---rnd_n8000_p0_00075_04,0.0101457544014377
rnd_n4000_p0_0015_13---rnd_n8000_p0_00075_04,0.0138785709018281
geo1k_12k---rnd_n8000_p0_00075_04,0.5667521003489042
sf-n4000-g2_2-kmin3-9---rnd_n8000_p0_00075_04,0.4180969297395238
example_8000_0p01557_11---rnd_n8000_p0_00075_04,0.6245269401516863
sf-n4000-g2_3-kmin4-1---rnd_n8000_p0_00075_04,0.4016792919563602
geo1k_40k---graph_10k_600k,0.5431823208552781
graph_10k_80k---graph_10k_600k,0.1129730073725432
rnd_n8000_p0_00075_05---graph_10k_600k,0.2031550742543333
rnd_n8000_p0_00075_11---graph_10k_600k,0.2038608253225489
example_5000_0p01382_16---graph_10k_600k,0.7084178224817103
sf-n4000-g2_2-kmin2-5---graph_10k_600k,0.3582457737825633
sf-n4000-g2_2-kmin2-1---graph_10k_600k,0.3473393133092274
geo1k_8k---graph_10k_600k,0.523907938202862
example_5000_0p01382_12---graph_10k_600k,0.7084580309230882
rnd_n8000_p0_00075_15---graph_10k_600k,0.204733723009906
rnd_n8000_p0_00075_01---graph_10k_600k,0.2026568102657881
graph_1k_12k---graph_10k_600k,0.0806215261184428
graph_10k_800k---graph_10k_600k,0.0177078847119575
rnd_n8000_p0_00075_14---graph_10k_600k,0.2023004442118424
graph_10k_400k---graph_10k_600k,0.0224134838604591
example_5000_0p01382_13---graph_10k_600k,0.6911975177628938
sf-n4000-g2_2-kmin2-0---graph_10k_600k,0.3551867657280289
sf-n4000-g2_2-kmin2-2---graph_10k_600k,0.3520507980385276
example_5000_0p01382_11---graph_10k_600k,0.693717912549423
rnd_n8000_p0_00075_02---graph_10k_600k,0.2013951635554908
rnd_n8000_p0_00075_16---graph_10k_600k,0.2040042656640597
rnd_n8000_p0_00075_17---graph_10k_600k,0.2023633055480758
rnd_n8000_p0_00075_03---graph_10k_600k,0.2041217197431649
example_5000_0p01382_10---graph_10k_600k,0.6993497514215207
sf-n4000-g2_2-kmin2-3---graph_10k_600k,0.3513135586167648
graph_10k_20k---graph_10k_600k,0.2591557497841451
graph_10k_120k---graph_10k_600k,0.0863142344610755
example_8000_0p01557_1---graph_10k_600k,0.6422415150102521
example_8000_0p01557_0---graph_10k_600k,0.6419997684627283
geo1k_35k---graph_10k_600k,0.5385449582081694
graph_1k_70k---graph_10k_600k,0.2720295339653777
graph_1k_50k---graph_10k_600k,0.2085646131085557
rnd_n8000_p0_00075_19---graph_10k_600k,0.2052928435448128
example_8000_0p01557_2---graph_10k_600k,0.6395055577286614
graph_10k_100k---graph_10k_600k,0.0981824579540949
graph_1k_100k---graph_10k_600k,0.3564552933709273
example_8000_0p01557_3---graph_10k_600k,0.6358941728276575
rnd_n8000_p0_00075_18---graph_10k_600k,0.2010489794449184
ba_1k_50k---graph_10k_600k,0.3695064666483538
sf-n4000-g2_2-kmin2-8---graph_10k_600k,0.3496088729231432
graph_10k_140k---graph_10k_600k,0.0774365957769392
rnd_n8000_p0_00075_08---graph_10k_600k,0.204474330096797
rnd_n8000_p0_00075_20---graph_10k_600k,0.2029708027645848
graph_10k_40k---graph_10k_600k,0.1719956591751264
example_8000_0p01557_7---graph_10k_600k,0.6334476677999837
ba_1k_10k---graph_10k_600k,0.2885700366896547
geo1k_14k---graph_10k_600k,0.5250076442200489
example_8000_0p01557_6---graph_10k_600k,0.6431610891386664
graph_1k_10k---graph_10k_600k,0.0837571866763632
rnd_n8000_p0_00075_09---graph_10k_600k,0.2042407230969807
graph_10k_300k---graph_10k_600k,0.0373712481554616
sf-n4000-g2_2-kmin2-9---graph_10k_600k,0.356256990303431
example_5000_0p01382_18---graph_10k_600k,0.7017100431908985
example_8000_0p01557_4---graph_10k_600k,0.6399727514994623
graph_1k_30k---graph_10k_600k,0.1356500088381965
example_8000_0p01557_5---graph_10k_600k,0.6377428051070243
ba_1k_30k---graph_10k_600k,0.3300467240280492
graph_10k_60k---graph_10k_600k,0.1342188662995213
example_5000_0p01382_19---graph_10k_600k,0.7111641789612994
geo1k_6k---graph_10k_600k,0.5294962568393741
sf-n4000-g2_3-kmin4-5---graph_10k_600k,0.3320562521513125
example_8000_0p01557_15---graph_10k_600k,0.6352807847876567
graph_10k_700k---graph_10k_600k,0.0092367777306264
graph_1k_40k---graph_10k_600k,0.1739757017319144
rnd_n4000_p0_0015_17---graph_10k_600k,0.1996363615013589
p_10---graph_10k_600k,0.2082278498723973
p_04---graph_10k_600k,0.0981825812679055
rnd_n4000_p0_0015_03---graph_10k_600k,0.1995776026344341
p_05---graph_10k_600k,0.115334106368541
rnd_n4000_p0_0015_02---graph_10k_600k,0.2005476354053299
rnd_n4000_p0_0015_16---graph_10k_600k,0.2021109555204569
ba_1k_40k---graph_10k_600k,0.3510209479314589
example_8000_0p01557_14---graph_10k_600k,0.6371486852087509
sf-n4000-g2_3-kmin4-4---graph_10k_600k,0.3346193136459731
example_8000_0p01557_16---graph_10k_600k,0.6400583351991931
sf-n4000-g2_3-kmin4-6---graph_10k_600k,0.3313638242902933
p_07---graph_10k_600k,0.1555541629619422
rnd_n4000_p0_0015_14---graph_10k_600k,0.2015688539338775
rnd_n4000_p0_0015_15---graph_10k_600k,0.1992836030922818
graph_1k_6k---graph_10k_600k,0.1169272654065567
rnd_n4000_p0_0015_01---graph_10k_600k,0.2000836239112891
p_06---graph_10k_600k,0.1357806907631757
graph_1k_60k---graph_10k_600k,0.2411990055365207
sf-n4000-g2_3-kmin4-7---graph_10k_600k,0.334904875416513
example_8000_0p01557_17---graph_10k_600k,0.6416478885472865
graph_1k_20k---graph_10k_600k,0.0961724713686016
example_8000_0p01557_13---graph_10k_600k,0.6408682938010005
sf-n4000-g2_3-kmin4-3---graph_10k_600k,0.3343866550525212
p_02---graph_10k_600k,0.0836715027845124
rnd_n4000_p0_0015_05---graph_10k_600k,0.1983796889101717
rnd_n4000_p0_0015_11---graph_10k_600k,0.2004529764134162
rnd_n4000_p0_0015_10---graph_10k_600k,0.1986696080480948
p_03---graph_10k_600k,0.0823327869502589
rnd_n4000_p0_0015_04---graph_10k_600k,0.1982974255538115
ba_1k_20k---graph_10k_600k,0.2984541972164326
sf-n4000-g2_3-kmin4-2---graph_10k_600k,0.3330894065642149
example_8000_0p01557_12---graph_10k_600k,0.6427054515861007
graph_10k_50k---graph_10k_600k,0.1498926548076065
sf-n4000-g2_3-kmin4-0---graph_10k_600k,0.3326755486442611
example_8000_0p01557_10---graph_10k_600k,0.6380502328433864
graph_1k_150k---graph_10k_600k,0.4826076846973983
graph_10k_500k---graph_10k_600k,0.0104888446408168
sf-n4000-g2_2-kmin3-8---graph_10k_600k,0.3457588745109604
rnd_n4000_p0_0015_12---graph_10k_600k,0.1986292403104751
rnd_n4000_p0_0015_06---graph_10k_600k,0.2029035814875384
p_01---graph_10k_600k,0.134439236124809
rnd_n4000_p0_0015_07---graph_10k_600k,0.1999312285882536
rnd_n4000_p0_0015_13---graph_10k_600k,0.1990070353398543
geo1k_12k---graph_10k_600k,0.5252871374706263
sf-n4000-g2_2-kmin3-9---graph_10k_600k,0.352127625483612
example_8000_0p01557_11---graph_10k_600k,0.639733544852467
sf-n4000-g2_3-kmin4-1---graph_10k_600k,0.3326218572790235
graph_10k_80k---geo1k_40k,0.5848391076483129
rnd_n8000_p0_00075_05---geo1k_40k,0.6020512397623133
rnd_n8000_p0_00075_11---geo1k_40k,0.6036546032034639
example_5000_0p01382_16---geo1k_40k,0.4556504837218363
sf-n4000-g2_2-kmin2-5---geo1k_40k,0.3049735548380176
sf-n4000-g2_2-kmin2-1---geo1k_40k,0.3209536232752572
geo1k_8k---geo1k_40k,0.1165222797925223
example_5000_0p01382_12---geo1k_40k,0.4698516187042856
rnd_n8000_p0_00075_15---geo1k_40k,0.6046474129964771
rnd_n8000_p0_00075_01---geo1k_40k,0.6005284097775234
graph_1k_12k---geo1k_40k,0.5145478633349493
graph_10k_800k---geo1k_40k,0.5332647281773565
rnd_n8000_p0_00075_14---geo1k_40k,0.6013827293903242
graph_10k_400k---geo1k_40k,0.5547214595768114
example_5000_0p01382_13---geo1k_40k,0.4451776717339075
sf-n4000-g2_2-kmin2-0---geo1k_40k,0.3122859561155935
sf-n4000-g2_2-kmin2-2---geo1k_40k,0.317910474992223
example_5000_0p01382_11---geo1k_40k,0.4517315072014544
rnd_n8000_p0_00075_02---geo1k_40k,0.5995633468946275
rnd_n8000_p0_00075_16---geo1k_40k,0.6025236503997861
rnd_n8000_p0_00075_17---geo1k_40k,0.6013387347352176
rnd_n8000_p0_00075_03---geo1k_40k,0.6030796704641517
example_5000_0p01382_10---geo1k_40k,0.4474441997480804
sf-n4000-g2_2-kmin2-3---geo1k_40k,0.3175623200197349
graph_10k_20k---geo1k_40k,0.6182883911141578
graph_10k_120k---geo1k_40k,0.5781872845125303
example_8000_0p01557_1---geo1k_40k,0.2976313287599794
example_8000_0p01557_0---geo1k_40k,0.2949941779021234
geo1k_35k---geo1k_40k,0.008336960518969
graph_1k_70k---geo1k_40k,0.3705759248477616
graph_1k_50k---geo1k_40k,0.4093539458062124
rnd_n8000_p0_00075_19---geo1k_40k,0.6027156990250538
example_8000_0p01557_2---geo1k_40k,0.2946337463211931
graph_10k_100k---geo1k_40k,0.5818941683242702
graph_1k_100k---geo1k_40k,0.325419373962113
example_8000_0p01557_3---geo1k_40k,0.2963003871289272
rnd_n8000_p0_00075_18---geo1k_40k,0.5981389486924359
ba_1k_50k---geo1k_40k,0.340374583379041
sf-n4000-g2_2-kmin2-8---geo1k_40k,0.3174009339363234
graph_10k_140k---geo1k_40k,0.5756294142925398
rnd_n8000_p0_00075_08---geo1k_40k,0.6023203330505565
rnd_n8000_p0_00075_20---geo1k_40k,0.6016264992928017
graph_10k_40k---geo1k_40k,0.59740426495649
example_8000_0p01557_7---geo1k_40k,0.2907424919023911
ba_1k_10k---geo1k_40k,0.4894530585802234
geo1k_14k---geo1k_40k,0.0645905694606933
example_8000_0p01557_6---geo1k_40k,0.295926517723481
graph_1k_10k---geo1k_40k,0.5249572395148618
rnd_n8000_p0_00075_09---geo1k_40k,0.6036215731450082
graph_10k_300k---geo1k_40k,0.5616099290789183
sf-n4000-g2_2-kmin2-9---geo1k_40k,0.3113512706113704
example_5000_0p01382_18---geo1k_40k,0.450389216865273
example_8000_0p01557_4---geo1k_40k,0.3001485543320406
graph_1k_30k---geo1k_40k,0.4568730146457222
example_8000_0p01557_5---geo1k_40k,0.2930190720755988
ba_1k_30k---geo1k_40k,0.3913546221228114
graph_10k_60k---geo1k_40k,0.588939111398431
example_5000_0p01382_19---geo1k_40k,0.4721907381577856
geo1k_6k---geo1k_40k,0.146345343201094
sf-n4000-g2_3-kmin4-5---geo1k_40k,0.3053669817747572
example_8000_0p01557_15---geo1k_40k,0.2941609210267172
graph_10k_700k---geo1k_40k,0.5380894822612727
